_id,abs,accidentHistory,airBags,algoliaSync,alloyWheels,appleCarPlayAndroid,attribute1,attribute2,attribute3,attribute4,attribute5,availableStatus,bhp,bluetooth,bodyColorDesc,bodyType,brand,buyNowEnabled,cd,createdAt,creationDate,cruiseControl,currentOrganizationId,currentOrganizationName,deleted,deletedAt,description,differentialLock,dvd,engineSize,engineType,exterior_color_description,fogLamps,fuelType,grade_description,imageResponse,imageUrlName,inspectReportUrl,installmentAmount,interior_color_description,inventoryItemId,itemCode,keylessEntry,kilometers,lastUpdateDate,lcvflag,leatherSeats,make_description,managersChoice,memorySeats,mileage,model,modelDesc,modelYear,modelYearNew,mp3Player,navigation,newOfferPrice,noOfDoors,noOfImages,noOfSeats,offerExpiryDate,openFlag,parkingSensors,powerOptions,rating,rearCamera,rearSpoiler,regExpDate,remoteEngineStart,reservationFlag,reservationId,reservedFlag,roofRails,saleType,sellerName,serialNumber,serviceHistory,serviceReportUrl,specialOffer_Flag,specs,stockType,subModelDesc,sunRoof,thumbnailImage,thumbnailUrlName,transmission,trim,trimColor,trimColorDesc,trimType,updatedAt,usbAux,variant,vehType,vehicleGender,vehicleLocation,vhlPrice,vin_last_5_digits,warExpDate,warrantyType,webBodyColorDesc,webBodyType,webBrand,webDescription,webModelDesc,webTrimColorDesc,xenonLights,hasOffer,offerPercentage,offerPrice,tagline,objectID,_highlightResult
46626553,Y,,,Updated,,,Infiniti.QX60.QX6A.2023.3500 CC.A/T.BLUE.SADDLE BROWN.12686.NIC WARRANTY.28-MAR-2026.RETAIL,Used Car Dept. - Awir,1,,Y,Reserved,,Y,BLUE,SUV,Infiniti,,,2024-05-09T00:00:21.303Z,2024-05-09 00:00:00.0,,687,AWRNEW,False,nan,Infiniti ,,,  3.5 L,PETROL,SADDLE BROWN,,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/5N1DL1M23PC357705,,3347,BLUE,46626553,UI5N1DL1M23PC357705-1,Y,,2024-07-02 01:30:33.0,,,Infiniti,N,,12686,QX60,Qx60,2023,2023,,Y,,5,18,7,,N,Y,Y,,,Y,,,,,Y,Y,RETAIL,,5N1DL1M23PC357705,,,,UAE,,,,,https://ik.imagekit.io/ct2r6oxbcn/5N1DL1M23PC357705_0.jpg,A/T,,,SADDLE BROWN,FABRIC,2024-07-02T20:00:22.261Z,,AWD,,SUV,Used Car Dept. - Awir,204900,57705,28-MAR-2026,YES,BLUE,SUV,INFINITI,Infiniti Qx60,QX60,SADDLE BROWN,,nan,nan,,nan,46626553,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLUE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '3347', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '12686', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Qx60', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': '5N1DL1M23PC357705', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'SADDLE BROWN', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '204900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '57705', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46625619,Y,,Y,Updated,Y,,Infiniti.QX80.Q10B.2022.5600 CC.A/T.DARK BLUE.TAN.69354.OEM WARRANTY.20-APR-2027.RETAIL,Used Car Dept. - Szr,1,,Y,Available,,Y,DARK BLUE,SUV,Infiniti,,,2024-06-11T00:00:16.465Z,2024-06-11 00:00:00.0,Y,1033,NSC,False,nan,Infiniti Qx80 (Qx),Y,Y,  5.6 L,PETROL,TAN,Y,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/JNRAZ2NY6N9135040,,3673,DARK BLUE,46625619,UIJNRAZ2NY6N9135040-1,Y,,2024-07-02 01:30:33.0,,Y,Infiniti,N,Y,69354,QX80,Qx80,2022,2022,,Y,,5,18,8,,,,Y,,Y,,,,,,,Y,RETAIL,,JNRAZ2NY6N9135040,Y,,,UAE,,,Y,,https://ik.imagekit.io/ct2r6oxbcn/JNRAZ2NY6N9135040_0.jpg,A/T,,,TAN,FABRIC,2024-07-02T20:00:23.758Z,Y,4WD,,SUV,Used Car Dept. - Szr,224900,35040,20-APR-2027,YES,DARK BLUE,SUV,INFINITI,Infiniti Qx80,QX80,TAN,Y,nan,nan,,nan,46625619,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'DARK BLUE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '3673', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '69354', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Qx80', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JNRAZ2NY6N9135040', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'TAN', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '224900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '35040', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46625548,Y,,,Updated,Y,,Infiniti.Q50.Q533.2023.3000 CC.A/T.BLUE.GRAPHITE.63438.OEM WARRANTY.06-APR-2026.RETAIL,Used Car Dept. - Shj MBZ,1,,Y,Available,,Y,BLUE,Saloon,Infiniti,,,2024-05-09T00:00:21.356Z,2024-05-09 00:00:00.0,Y,2505,,False,nan,Infiniti Q50,,,  3.0 L,PETROL,GRAPHITE,Y,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/JN1EV7AP8PM480371,,2024,BLUE,46625548,UIJN1EV7AP8PM480371-1,Y,,2024-07-02 01:30:33.0,,Y,Infiniti,N,,63438,Q50,Q50,2023,2023,,Y,,4,17,5,,N,Y,Y,,Y,Y,,,,,,,RETAIL,,JN1EV7AP8PM480371,,,,UAE,,,N,,https://ik.imagekit.io/ct2r6oxbcn/JN1EV7AP8PM480371_0.jpg,A/T,,,GRAPHITE,FABRIC,2024-07-02T20:00:22.311Z,,2WD,,Sedan,Used Car Dept. - Shj MBZ,123900,80371,06-APR-2026,YES,BLUE,SALOON,INFINITI,Infiniti Q50,Q50,GRAPHITE,,True,8.071025020177563,113900.0,SPECIAL OFFER,46625548,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLUE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'Saloon', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '2024', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '63438', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Q50', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN1EV7AP8PM480371', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'GRAPHITE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '123900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '80371', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46625547,Y,,,Updated,Y,,Infiniti.Q50.Q533.2023.3000 CC.A/T.BLACK.GRAPHITE.24145.OEM WARRANTY.06-MAR-2026.RETAIL,Used Car Dept. - Szr,1,,Y,Available,,Y,BLACK,Saloon,Infiniti,,,2024-05-09T00:00:21.332Z,2024-05-09 00:00:00.0,Y,1033,NSC,False,nan,Infiniti Q50,,,  3.0 L,PETROL,GRAPHITE,Y,PETROL,,,,,2024,BLACK,46625547,UIJN1EV7AP8PM480175-1,Y,,2024-07-02 01:30:33.0,,Y,Infiniti,N,,24145,Q50,Q50,2023,2023,,Y,,4,,5,,,Y,Y,,Y,Y,,,,,,Y,RETAIL,,JN1EV7AP8PM480175,,,,UAE,,,,,,A/T,,,GRAPHITE,FABRIC,2024-07-02T20:00:22.285Z,,2WD,,Sedan,Used Car Dept. - Szr,123900,80175,06-MAR-2026,YES,BLACK,SALOON,INFINITI,Infiniti Q50,Q50,GRAPHITE,,nan,nan,,nan,46625547,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'Saloon', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '2024', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '24145', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Q50', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN1EV7AP8PM480175', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'GRAPHITE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '123900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '80175', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46625535,Y,,,Updated,Y,,Infiniti.QX60.QX6C.2023.3500 CC.A/T.MOONBOW BLUE.SADDLE BROWN.25161.OEM WARRANTY.06-MAR-2026.RETAIL,Used Car Dept. - Shj MBZ,1,,Y,Available,,Y,MOONBOW BLUE,SUV,Infiniti,,,2024-05-09T00:00:21.277Z,2024-05-09 00:00:00.0,Y,2505,,False,nan,Infiniti ,,,  3.5 L,PETROL,SADDLE BROWN,Y,PETROL,,,,,3755,MOONBOW BLUE,46625535,UI5N1DL1M22PC355315-1,Y,,2024-07-02 01:30:33.0,,Y,Infiniti,N,Y,25161,QX60,Qx60,2023,2023,,Y,,5,,7,,,Y,Y,,Y,Y,,,,,,Y,RETAIL,,5N1DL1M22PC355315,,,,UAE,,,Y,,,A/T,,,SADDLE BROWN,FABRIC,2024-07-02T20:00:22.237Z,,AWD,,SUV,Used Car Dept. - Shj MBZ,229900,55315,06-MAR-2026,YES,MOONBOW BLUE,SUV,INFINITI,Infiniti Qx60,QX60,SADDLE BROWN,,nan,nan,,nan,46625535,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'MOONBOW BLUE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '3755', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '25161', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Qx60', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': '5N1DL1M22PC355315', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'SADDLE BROWN', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '229900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '55315', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46623651,Y,,,Updated,Y,,Infiniti.Q50.Q531.2023.3000 CC.A/T.BLACK.GRAPHITE.26429.OEM WARRANTY.17-APR-2026.RETAIL,Used Car Dept. - Szr,1,,Y,Reserved,,Y,BLACK,Saloon,Infiniti,,,2024-05-05T00:00:19.042Z,2024-05-05 00:00:00.0,Y,1033,NSC,False,nan,Infiniti Q50,,,  3.0 L,PETROL,GRAPHITE,Y,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/JN1EV7AP9PM480492,,1958,BLACK,46623651,UIJN1EV7AP9PM480492-1,Y,,2024-07-02 01:30:33.0,,Y,Infiniti,N,,26429,Q50,Q50,2023,2023,,Y,,4,18,5,,,Y,Y,,Y,,,,,,Y,,RETAIL,,JN1EV7AP9PM480492,,,,UAE,,,,,https://ik.imagekit.io/ct2r6oxbcn/JN1EV7AP9PM480492_0.jpg,A/T,,,GRAPHITE,FABRIC,2024-07-02T20:00:21.634Z,,2WD,,Sedan,Used Car Dept. - Szr,119900,80492,17-APR-2026,YES,BLACK,SALOON,INFINITI,Infiniti Q50,Q50,GRAPHITE,,nan,nan,,nan,46623651,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'Saloon', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1958', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '26429', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Q50', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN1EV7AP9PM480492', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'GRAPHITE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '119900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '80492', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46623650,Y,,,Updated,Y,,Infiniti.QX60.QX6B.2023.3500 CC.A/T.BLACK.SAND STONE.16200.OEM WARRANTY.06-MAR-2026.RETAIL,Used Car Dept. - Shj MBZ,1,,Y,Available,,Y,BLACK,SUV,Infiniti,,,2024-05-05T00:00:19.004Z,2024-05-05 00:00:00.0,Y,2505,,False,nan,Infiniti ,,,  3.5 L,PETROL,SAND STONE,Y,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/5N1DL1M26PC348948,,3477,BLACK,46623650,UI5N1DL1M26PC348948-1,Y,,2024-07-02 01:30:33.0,,Y,Infiniti,N,,16200,QX60,Qx60,2023,2023,Y,Y,,5,18,7,,,Y,Y,,Y,,,,,,,Y,RETAIL,,5N1DL1M26PC348948,,,,UAE,,,Y,,https://ik.imagekit.io/ct2r6oxbcn/5N1DL1M26PC348948_0.jpg,A/T,,,SAND STONE,FABRIC,2024-07-02T20:00:21.610Z,,AWD,,SUV,Used Car Dept. - Shj MBZ,212900,48948,06-MAR-2026,YES,BLACK,SUV,INFINITI,Infiniti Qx60,QX60,SAND STONE,N,True,7.046031000469704,197899.0,SPECIAL OFFER,46623650,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '3477', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '16200', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Qx60', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': '5N1DL1M26PC348948', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'SAND STONE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '212900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '48948', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46619609,Y,,Y,Updated,Y,,Infiniti.QX80.Q10.2021.5600CC CC.A/T.WHITE.TAN.55012.OEM WARRANTY.21-DEC-2025.RETAIL,Used Car Dept. - Deira,1,,Y,Available,Y,Y,WHITE,SUV,Infiniti,,,2024-05-15T00:00:21.574Z,2024-05-15 00:00:00.0,Y,5925,,False,nan,Infiniti Qx80 (Qx),Y,Y,  5.6 L,PETROL,TAN,Y,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/JNRAZ2NY3M9120204,,3510,WHITE,46619609,UIJNRAZ2NY3M9120204-1,Y,,2024-07-02 01:30:33.0,,Y,Infiniti,N,Y,55012,QX80,Qx80,2021,2021,,Y,,5,18,8,,N,Y,Y,,Y,Y,,,,,,Y,RETAIL,,JNRAZ2NY3M9120204,Y,,,UAE,,,Y,,https://ik.imagekit.io/ct2r6oxbcn/JNRAZ2NY3M9120204_0.jpg,A/T,,,TAN,FABRIC,2024-07-02T20:00:22.552Z,Y,4WD,,SUV,Used Car Dept. - Deira,214900,20204,21-DEC-2025,YES,WHITE,SUV,INFINITI,Infiniti Qx80,QX80,TAN,Y,True,2.3266635644485807,209900.0,SPECIAL OFFER,46619609,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '3510', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '55012', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Qx80', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JNRAZ2NY3M9120204', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'TAN', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '214900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '20204', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46613547,Y,,,Updated,,,Infiniti.QX50.QX5E.2021.2000 CC.CVT.WHITE.BEIGE.41703.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Szr,1,,Y,Available,,,WHITE,SUV,Infiniti,,,2024-06-28T00:00:19.270Z,2024-06-28 00:00:00.0,Y,1033,NSC,False,nan,Infiniti Qx50,,,  2.0 L,PETROL,BEIGE,N,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/3PCAJ5M38MF125676,,2530,WHITE,46613547,UI3PCAJ5M38MF125676-1,,,2024-07-02 01:30:32.0,,Y,Infiniti,N,Y,41703,QX50,Qx50,2021,2021,,Y,,5,17,5,,,Y,Y,,Y,,,,,,,,RETAIL,,3PCAJ5M38MF125676,,,,UAE,,,,,https://ik.imagekit.io/ct2r6oxbcn/3PCAJ5M38MF125676_0.jpg,CVT,,,BEIGE,FABRIC,2024-07-02T20:00:24.725Z,,FWD,,SUV,Used Car Dept. - Szr,154900,25676,,YES,WHITE,SUV,INFINITI,Infiniti Qx50,QX50,BEIGE,,True,3.2278889606197545,149900.0,SPECIAL OFFER,46613547,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '2530', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '41703', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Qx50', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': '3PCAJ5M38MF125676', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '154900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '25676', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46613545,Y,,,Updated,,,Infiniti.QX50.QX5E.2021.2000 CC.CVT.BLACK.BEIGE.51811.EXTENDED WARRANTY.RETAIL,Used Car Dept. - SZR IREDI,1,,Y,Available,,,BLACK,SUV,Infiniti,,,2024-06-14T00:00:17.892Z,2024-06-14 00:00:00.0,,4585,IREDI,False,nan,Infiniti Qx50,,,  2.0 L,PETROL,BEIGE,Y,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/3PCAJ5M38MF123572,,2497,BLACK,46613545,UI3PCAJ5M38MF123572-1,Y,,2024-07-02 01:30:32.0,,Y,Infiniti,N,Y,51811,QX50,Qx50,2021,2021,,Y,,5,17,5,,,Y,Y,,Y,,,,,,,,RETAIL,,3PCAJ5M38MF123572,,,,UAE,,,,,https://ik.imagekit.io/ct2r6oxbcn/3PCAJ5M38MF123572_0.jpg,CVT,,,BEIGE,FABRIC,2024-07-02T20:00:23.914Z,,FWD,,SUV,Used Car Dept. - SZR IREDI,152900,23572,,YES,BLACK,SUV,INFINITI,Infiniti Qx50,QX50,BEIGE,,True,1.9627207325049052,149899.0,SPECIAL OFFER,46613545,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '2497', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '51811', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Qx50', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': '3PCAJ5M38MF123572', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '152900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '23572', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
