Id,Make,Model,Year,Kilometers,Regional Specs,Transmission,Body Type,Engine Type,Cylinders,Fuel Type,Interior Color,Exterior Color,Seating Capacity,No of Doors,Primary Damage,Secondary Damage,Auction Date,Start Price,Final Price,Bid Difference,Bid Difference Percentage,Participation Count,Source,Age,Min_Predicted_Price,Max_Predicted_Price,Predicted Price,Min_Final_Price_Predicted_Ratio,Max_Final_Price_Predicted_Ratio,Final Price Predicted Ratio
66696875ec1b3def7d8ca664,Hyundai,Accent,2021,45039.0,American Specs,Automatic Transmission,Sedan,1.6L,4,Petrol,Black,Red,,,Front End,Rear End,2024-06-20,17500,20000,2500,14.29,3,Marhaba Auctions,3,23109.2109375,28860.990234375,25985.1005859375,0.6929769158155537,0.86545577233645,0.7696718330512644
66715e9c3759dc0736184b4a,Hyundai,Santa Fe Sport,2017,125637.0,American Specs,Automatic Transmission,Suv,2.4L,4,Petrol,Beige,Gray,,,Front End,Minor Dent/Scratches,2024-06-20,18500,22000,3500,18.92,1,Marhaba Auctions,7,,,,,,
6672e7a8eceb9be81a290d8f,Nissan,Altima,2017,219248.0,American Specs,Automatic Transmission,Sedan,2.5L,4,Petrol,Black,Dark Blue,,,Rear End,Minor Dent/Scratches,2024-06-20,12500,14000,1500,12.0,1,Marhaba Auctions,7,23864.701171875,26420.03125,25142.3662109375,0.529900962929406,0.5866404904537109,0.5568290542959987
6672e8d0eceb9be81a2922fb,Toyota,Corolla,2008,258686.0,American Specs,Automatic Transmission,Sedan,1.8L,4,Petrol,Beige,Black,,,Side,Front End,2024-06-20,10500,15000,4500,42.86,1,Marhaba Auctions,16,7267.0771484375,14097.46875,10682.27294921875,1.0640208016066715,2.064103585748386,1.4041955369710926
6672e942eceb9be81a292be2,Mercedes Benz,E 350,2011,177858.0,American Specs,Automatic Transmission,Sedan,3.5L,6,Petrol,Beige,Silver,,,Front End,Minor Dent/Scratches,2024-06-20,11500,16000,4500,39.13,1,Marhaba Auctions,13,,,,,,
6672ea3deceb9be81a29387d,Hyundai,Elantra,2013,162496.0,American Specs,Automatic Transmission,Sedan,1.8L,4,Petrol,Black,Silver,,,Minor Dent/Scratches,Minor Scratches,2024-06-20,8500,13500,5000,58.82,1,Marhaba Auctions,11,14818.5498046875,18378.6328125,16598.59130859375,0.7345486542839107,0.9110203210120866,0.8133220313106037
6672ea5f9997fff0a067ee68,Hyundai,Elantra,2011,129977.0,American Specs,Automatic Transmission,Sedan,1.8L,4,Petrol,Beige,Red,,,Front End,Minor Dent/Scratches,2024-06-20,8500,10500,2000,23.53,1,Marhaba Auctions,13,11085.55859375,15047.919921875,13066.7392578125,0.6977708583321381,0.9471782509832084,0.8035669643994873
6672eaa89997fff0a067f23e,Hyundai,Elantra,2012,192999.0,American Specs,Automatic Transmission,Sedan,1.8L,4,Petrol,Black,Black,,,Front End,Minor Dent/Scratches,2024-06-20,8500,11000,2500,29.41,1,Marhaba Auctions,12,12268.4609375,16293.9453125,14281.203125,0.6750973928678454,0.8966079817214236,0.7702432283694586
6672eba59997fff0a0680570,Lexus,Is 250,2007,172345.0,American Specs,Automatic Transmission,Sedan,2.5L,6,Petrol,Beige,Silver,,,Rear End,Minor Dent/Scratches,2024-06-20,8500,11000,2500,29.41,1,Marhaba Auctions,17,,,,,,
6672ec188ec1e43edc5bcf27,Lexus,Ls 430,2006,153040.0,American Specs,Automatic Transmission,Sedan,4.3L,8,Petrol,Beige,Black,,,Left Side,Minor Dent/Scratches,2024-06-20,20500,24500,4000,19.51,1,Marhaba Auctions,18,,,,,,
6672ec3d03e283fb791d8b49,Chevrolet,Malibu,2018,118715.0,American Specs,Automatic Transmission,Sedan,1.5L,4,Petrol,Black,White,,,Front End,Minor Dent/Scratches,2024-06-20,12500,14500,2000,16.0,1,Marhaba Auctions,6,18817.708984375,33443.35546875,26130.5322265625,0.43356893459895285,0.7705507621591904,0.5549064165352245
6672f40f03e283fb791e2f29,Nissan,Rogue,2018,128556.0,American Specs,Automatic Transmission,Suv,2.5L,4,Petrol,Black,Black,,,Front End,Minor Dent/Scratches,2024-06-20,18500,19000,500,2.7,1,Marhaba Auctions,6,34736.6953125,34857.8671875,34797.28125,0.545070640661956,0.5469720083926017,0.5460196692809155
6672f4dd03e283fb791e393b,Nissan,Sentra,2017,159391.0,American Specs,Automatic Transmission,Sedan,1.8L,4,Petrol,Black,Gray,,,Front End,Minor Dent/Scratches,2024-06-20,11500,14500,3000,26.09,1,Marhaba Auctions,7,15084.421875,20307.259765625,17695.8408203125,0.7140303599476673,0.9612565943963298,0.8194015840917774
6672f53f03e283fb791e3dbd,Toyota,Sienna,2004,235444.0,American Specs,Automatic Transmission,Suv,3.3L,6,Petrol,Beige,Silver,,,Front End,Minor Dent/Scratches,2024-06-20,7500,11000,3500,46.67,1,Marhaba Auctions,20,11978.490234375,15862.810546875,13920.650390625,0.6934458409809993,0.9183127242891596,0.7901929645045938
6672f67903e283fb791e4e29,Hyundai,Sonata,2017,144467.0,American Specs,Automatic Transmission,Sedan,2.4L,4,Petrol,Gray,Gray,,,Front End,Rear End,2024-06-20,11500,14000,2500,21.74,1,Marhaba Auctions,7,24956.7109375,28932.83984375,26944.775390625,0.48387922083024437,0.5609713569652952,0.5195812470892252
6672f6be03e283fb791e5046,Nissan,Versa,2017,90470.0,American Specs,Automatic Transmission,Sedan,1.6L,4,Petrol,Black,Silver,,,Front End,Side,2024-06-20,10500,13500,3000,28.57,1,Marhaba Auctions,7,18915.76953125,18915.76953125,18915.76953125,0.7136902348961897,0.7136902348961897,0.7136902348961897
64da11c0d39402d2d6aa29ba,Land Rover,Range Rover Sport Hse,2020,58070.0,American Specs,Automatic Transmission,Suv,3.0L,6,Petrol,Black,White,,,Rear End,Minor Dent/Scratches,2024-06-20,134000,140000,6000,4.48,47,Marhaba Auctions,4,,,,,,
663b7183b360480266a513d8,Kia,Sorento,2017,119530.0,American Specs,Automatic Transmission,Suv,3.3L,6,Petrol,Black,Red,,,Front End,Minor Dent/Scratches,2024-06-20,20500,23000,2500,12.2,8,Marhaba Auctions,7,34082.70703125,48034.39453125,41058.55078125,0.4788235643323611,0.6748290263127161,0.560175640941114
66517c71d24081802a9f38fa,Toyota,Corolla,2006,298409.0,American Specs,Automatic Transmission,Sedan,1.8L,4,Petrol,Beige,Black,,,Right rear,Rear,2024-06-20,9500,13500,4000,42.11,5,Marhaba Auctions,18,5752.29443359375,12582.66796875,9167.481201171875,1.0729044137164123,2.346889603070242,1.4725964202985549
665235a81815cc7b7ec927f0,Mercedes Benz,C300,2015,95903.0,American Specs,Automatic Transmission,Sedan,2.0L,4,Petrol,Beige,Dark Blue,,,Front End,Minor Dent/Scratches,2024-06-20,31500,32000,500,1.59,3,Marhaba Auctions,9,,,,,,
66530444c0f2de2f0852b569,Ford,Mustang,2020,18441.0,American Specs,Automatic Transmission,Coupe,2.3L,4,Petrol,Black,Green,,,FRONT & REAR,Minor Dent/Scratches,2024-06-20,34500,39500,5000,14.49,3,Marhaba Auctions,4,69503.6796875,145420.96875,107462.32421875,0.27162520191916956,0.56831523420916,0.3675706838388672
665447311372a3750c121773,Nissan,Altima,2017,141554.0,American Specs,Automatic Transmission,Sedan,2.5L,4,Petrol,Black,White,,,Front End,Minor Dent/Scratches,2024-06-20,13500,17500,4000,29.63,3,Marhaba Auctions,7,25737.71484375,28399.39453125,27068.5546875,0.6162103202849423,0.6799360435159068,0.6465066274144786
66546d231372a3750c14209a,Nissan,Rogue,2017,200042.0,American Specs,Automatic Transmission,Suv,2.5L,4,Petrol,Beige,Silver,,,Front End,Minor Scratches,2024-06-20,16500,21000,4500,27.27,2,Marhaba Auctions,7,28408.34375,29186.7421875,28797.54296875,0.7195047623024473,0.7392194414713107,0.7292288797967383
6654caa9557060aabcd39ad8,Kia,Sportage,2020,63611.0,American Specs,Automatic Transmission,Suv,2.4L,4,Petrol,Black,Red,,,FRONT & REAR,Minor Dent/Scratches,2024-06-20,26500,30500,4000,15.09,3,Marhaba Auctions,4,43185.9140625,51823.33203125,47504.623046875,0.588537996391436,0.706248800381056,0.6420427748664429
6655a729eac1e62e22357ee7,Hyundai,Elantra,2019,117101.0,American Specs,Automatic Transmission,Sedan,2.0L,4,Petrol,Beige,Blue,,,Front End,Minor Scratches,2024-06-20,16500,18500,2000,12.12,7,Marhaba Auctions,5,21997.42578125,28436.59375,25217.009765625,0.650570183005832,0.8410074971485477,0.7336317894922891
6659750a2f31b65729607ca5,Hyundai,Sonata Sport,2018,142200.0,American Specs,Automatic Transmission,Sedan,2.4L,4,Petrol,Black,Black,,,Front End,Rear End,2024-06-20,19500,23500,4000,20.51,5,Marhaba Auctions,6,,,,,,
665c6756370aa89f5b6c0203,Kia,Optima,2013,150786.0,American Specs,Automatic Transmission,Sedan,2.4L,4,Petrol,Beige,Burgundy,,,Front End,Side,2024-06-20,8000,8500,500,6.25,1,Marhaba Auctions,11,19038.58203125,27889.203125,23463.892578125,0.3047774424354407,0.4464618208461149,0.36225873314491774
665cb634370aa89f5b7247ee,Nissan,Sentra,2016,138579.0,American Specs,Automatic Transmission,Sedan,1.8L,4,Petrol,Black,Dark Blue,,,Front End,Minor Dent/Scratches,2024-06-20,12000,13000,1000,8.33,2,Marhaba Auctions,8,13187.984375,18151.3125,15669.6484375,0.7162016520843878,0.9857457842188261,0.8296293341775876
665db5a0f69345b1e4d96ec1,Nissan,Altima,2016,128943.0,American Specs,Automatic Transmission,Sedan,2.5L,4,Petrol,Beige,Dark Blue,,,Front End,Right Front,2024-06-20,12000,15500,3500,29.17,2,Marhaba Auctions,8,21274.880859375,24109.78125,22692.3310546875,0.6428926019393063,0.7285587215483635,0.6830501442379673
666189cb6c9ffd19b5f41291,Nissan,Versa Note,2014,146429.0,American Specs,Automatic Transmission,Hatchback,1.6L,4,Petrol,Black,Silver,,,Front End,Minor Dent/Scratches,2024-06-20,8500,9000,500,5.88,4,Marhaba Auctions,10,,,,,,
6664667b47f2f821419dde90,Kia,Optima,2017,109422.0,American Specs,Automatic Transmission,Sedan,2.4L,4,Petrol,Beige,Maroon,,,Front End,Minor Dent/Scratches,2024-06-20,16000,18500,2500,15.62,1,Marhaba Auctions,7,25148.1796875,36925.69140625,31036.935546875,0.5010061909597369,0.7356397254150167,0.596064001617025
666466fd47f2f821419de8a2,Kia,Soul,2020,65615.0,American Specs,Automatic Transmission,Suv,2.0L,4,Petrol,Beige,White,,,Front End,Minor Dent/Scratches,2024-06-20,21500,24000,2500,11.63,1,Marhaba Auctions,4,33232.84765625,38414.90234375,35823.875,0.6247575429253885,0.7221770535058675,0.6699442759891273
6664790647f2f821419ee77d,Honda,Civic,2013,157096.0,American Specs,Automatic Transmission,Sedan,1.5L,4,Hybrid,Beige,Black,,,Rear End,Minor Dent/Scratches,2024-06-20,8500,13500,5000,58.82,2,Marhaba Auctions,11,20606.9609375,23346.05859375,21976.509765625,0.5782560660416616,0.6551184350251792,0.6142922667873447
666486e647f2f821419fbe9c,Kia,Optima,2011,169012.0,American Specs,Automatic Transmission,Sedan,2.4L,4,Petrol,Beige,Gray,,,Front End,Side,2024-06-20,8500,10000,1500,17.65,2,Marhaba Auctions,13,15457.216796875,24302.33203125,19879.7744140625,0.4114831443805949,0.6469469977299994,0.5030238166548926
66681a4dd9151958d2afb107,Nissan,Altima,2014,181402.0,American Specs,Automatic Transmission,Sedan,2.5L,4,Petrol,Beige,White,,,Front End,Minor Dent/Scratches,2024-06-20,8500,11500,3000,35.29,2,Marhaba Auctions,10,19664.552734375,21563.95703125,20614.2548828125,0.533297297121046,0.5848086226694189,0.5578663922307631
666968d8ec1b3def7d8ca98f,Toyota,Corolla,2018,94120.0,American Specs,Automatic Transmission,Sedan,1.8L,4,Petrol,Black,Silver,,,Front End,Minor Dent/Scratches,2024-06-20,24500,29000,4500,18.37,3,Marhaba Auctions,6,26009.72265625,33134.94921875,29572.3359375,0.8752088258396917,1.1149676750986597,0.9806462384740384
666969efec1b3def7d8cb12e,Kia,Optima,2015,165421.0,American Specs,Automatic Transmission,Sedan,2.4L,4,Petrol,Beige,Blue,,,Minor Dent/Scratches,Right rear,2024-06-20,11500,14000,2500,21.74,3,Marhaba Auctions,9,23705.001953125,32540.744140625,28122.873046875,0.4302298662716171,0.5905926533009376,0.49781542506929866
666aa802dd59f25334a31b91,Land Rover,Range Rover Evoque Pure Plus,2014,66123.0,American Specs,Automatic Transmission,Suv,2.0L,4,Petrol,Black,White & Black,,,All Over,Minor Dent/Scratches,2024-06-20,25500,28500,3000,11.76,2,Marhaba Auctions,10,,,,,,
66715ef23759dc0736184ef9,Toyota,Camry,2021,55043.0,American Specs,Automatic Transmission,Sedan,2.5L,4,Petrol,Black,Red,,,Front End,Side,2024-06-20,34500,41500,7000,20.29,1,Marhaba Auctions,3,52337.640625,90911.28125,71624.4609375,0.4564890014681209,0.7929283686543713,0.5794109925129236
66716e093759dc073618f09d,Nissan,Rogue,2015,126866.0,American Specs,Automatic Transmission,Suv,2.5L,4,Petrol,Black,White,,,Front End,Minor Dent/Scratches,2024-06-20,13000,16500,3500,26.92,1,Marhaba Auctions,9,26111.1015625,26385.9140625,26248.5078125,0.6253336519218795,0.6319151247030044,0.6286071618952149
66717fdca4aeb5fac3e22782,Nissan,Rogue,2015,91823.0,American Specs,Automatic Transmission,Suv,2.5L,4,Petrol,Black,Gray,,,FRONT & REAR,Side,2024-06-20,13000,16500,3500,26.92,1,Marhaba Auctions,9,26271.4765625,26459.01953125,26365.248046875,0.6236058740012008,0.6280575802713791,0.625823810595846
6671b093bde4e8fa0ca4e7d2,Mercedes Benz,C-250,2013,182781.0,American Specs,Automatic Transmission,Sedan,1.8L,4,Petrol,Beige,White,,,Front End,Minor Dent/Scratches,2024-06-20,10000,13000,3000,30.0,1,Marhaba Auctions,11,,,,,,
6672e73beceb9be81a2900ff,Nissan,Altima,2017,155389.0,American Specs,Automatic Transmission,Sedan,2.5L,4,Petrol,Beige,Red,,,Front End,Minor Dent/Scratches,2024-06-20,12500,14000,1500,12.0,1,Marhaba Auctions,7,24065.611328125,26727.302734375,25396.45703125,0.523808935721526,0.5817429613200177,0.5512579956634576
6672e786eceb9be81a2908b5,Nissan,Altima,2015,79525.0,American Specs,Automatic Transmission,Sedan,2.5L,4,Petrol,Black,Silver,,,Side,Rear End,2024-06-20,8500,15000,6500,76.47,1,Marhaba Auctions,9,19185.3046875,22160.232421875,20672.7685546875,0.6768882074175843,0.7818484118093316,0.7255922185903245
6672e8f7eceb9be81a292407,Toyota,Corolla,2016,121419.0,American Specs,Automatic Transmission,Sedan,1.8L,4,Petrol,Black,Gray,,,Front End,Minor Dent/Scratches,2024-06-20,14500,19500,5000,34.48,1,Marhaba Auctions,8,25130.732421875,33292.09375,29211.4130859375,0.5857246512169274,0.7759423670050405,0.6675473022353507
6672ea849997fff0a067f0d5,Hyundai,Elantra,2020,81215.0,American Specs,Automatic Transmission,Sedan,2.0L,4,Petrol,Beige,Gray,,,Front End,Minor Dent/Scratches,2024-06-20,17500,19000,1500,8.57,1,Marhaba Auctions,4,28554.068359375,35518.61328125,32036.3408203125,0.5349307938784297,0.6654043045940189,0.5930764723277364
6672eb389997fff0a067fd6c,Hyundai,Genesis,2015,158561.0,American Specs,Automatic Transmission,Sedan,3.8L,6,Petrol,Black,Silver,,,Front End,Left Front,2024-06-20,16500,19000,2500,15.15,1,Marhaba Auctions,9,36200.53515625,41473.890625,38837.212890625,0.4581195473507617,0.5248541193656818,0.4892215116854189
6672ebec9997fff0a0680967,Volkswagen,Jetta,2019,64763.0,American Specs,Automatic Transmission,Sedan,1.4L,4,Petrol,Beige,Blue,,,Front End,Minor Dent/Scratches,2024-06-20,17500,19000,1500,8.57,1,Marhaba Auctions,5,37434.8515625,42775.953125,40105.40234375,0.444174790085405,0.5075484263181389,0.47375163667846726
6672f22c03e283fb791e13a4,Kia,Optima,2020,89002.0,American Specs,Automatic Transmission,Sedan,2.4L,4,Petrol,Black,Gray,,,Front End,Minor Dent/Scratches,2024-06-20,18500,20000,1500,8.11,1,Marhaba Auctions,4,38510.1953125,51257.6015625,44883.8984375,0.3901860288100561,0.5193429905432916,0.4455940926755645
6672f32803e283fb791e217f,Nissan,Quest,2016,90498.0,American Specs,Automatic Transmission,Van,3.5L,6,Petrol,Beige,Black,,,Front End,Minor Dent/Scratches,2024-06-20,11500,14500,3000,26.09,1,Marhaba Auctions,8,25753.66796875,30985.3515625,28369.509765625,0.4679630621828611,0.5630265955744471,0.5111121101419059
6672f3a903e283fb791e2b66,Toyota,Rav4,2018,110834.0,American Specs,Automatic Transmission,Suv,2.5L,4,Petrol,Beige,White,,,Side,Minor Dent/Scratches,2024-06-20,31500,43500,12000,38.1,1,Marhaba Auctions,6,,,,,,
6672f45203e283fb791e3150,Nissan,Sentra,2013,116077.0,American Specs,Automatic Transmission,Sedan,1.8L,4,Petrol,Black,Gray,,,Minor Dent/Scratches,Minor Scratches,2024-06-20,8500,15000,6500,76.47,1,Marhaba Auctions,11,11338.2607421875,14559.7685546875,12949.0146484375,1.0302361568220648,1.3229542291427352,1.1583892988961892
6672f4bd03e283fb791e386e,Nissan,Sentra,2019,116671.0,American Specs,Automatic Transmission,Sedan,1.8L,4,Petrol,Black,White,,,Front End,Minor Dent/Scratches,2024-06-20,14500,16000,1500,10.34,1,Marhaba Auctions,5,16639.16015625,24596.236328125,20617.6982421875,0.6505060280992876,0.961586994160284,0.7760323103022789
6672f50403e283fb791e3af9,Nissan,Sentra,2015,199840.0,American Specs,Automatic Transmission,Sedan,1.8L,4,Petrol,Black,White,,,Minor Dent/Scratches,Minor Scratches,2024-06-20,8500,13500,5000,58.82,1,Marhaba Auctions,9,13607.1396484375,18830.0,16218.56982421875,0.7169410515135423,0.9921262182056165,0.8323791891835504
6672f51f03e283fb791e3c0d,Toyota,Sienna,2008,184941.0,American Specs,Automatic Transmission,Suv,3.5L,6,Petrol,Beige,Blue,,,Minor Dent/Scratches,Minor Scratches,2024-06-20,8500,11000,2500,29.41,1,Marhaba Auctions,16,15041.849609375,19183.689453125,17112.76953125,0.5734037775620953,0.7312930447824799,0.642794842758366
6672f58403e283fb791e4091,Hyundai,Sonata,2011,181943.0,American Specs,Automatic Transmission,Sedan,2.4L,4,Petrol,Beige,Red,,,Rear End,Minor Dent/Scratches,2024-06-20,8500,9500,1000,11.76,1,Marhaba Auctions,13,12360.025390625,16385.51171875,14372.7685546875,0.5797804891945557,0.7686068353229831,0.6609721685737222
6672f64e03e283fb791e4cf1,Hyundai,Sonata,2014,148354.0,American Specs,Automatic Transmission,Sedan,2.4L,4,Hybrid,Black,Sky Blue,,,Minor Dent/Scratches,Minor Scratches,2024-06-20,8500,13000,4500,52.94,1,Marhaba Auctions,10,20618.287109375,24038.794921875,22328.541015625,0.5407924998840172,0.6305082440184366,0.582214484632153
6672f76603e283fb791e5fe0,Nissan,Altima,2018,147907.0,American Specs,Automatic Transmission,Sedan,2.5L,4,Petrol,Black,Silver,,,Front End,Minor Dent/Scratches,2024-06-20,13500,16500,3000,22.22,1,Marhaba Auctions,6,28786.412109375,31921.1328125,30353.7724609375,0.5168989489476628,0.5731870973467503,0.5435897637182981
6672f7c203e283fb791e6246,Kia,Rio,2021,37106.0,American Specs,Automatic Transmission,Sedan,1.6L,4,Petrol,Beige,Black,,,Side,Rear End,2024-06-20,20500,23000,2500,12.2,1,Marhaba Auctions,3,30451.58203125,36144.51171875,33298.046875,0.6363345057465177,0.7552973758932117,0.690731203735204
66719c12111861c9d58277df,Toyota,Camry,2012,204737.0,American Specs,Automatic Transmission,Sedan,2.5L,4,Petrol,Black,Black,,,Front End,Minor Dent/Scratches,2024-06-21,12500,14500,2000,16.0,1,Marhaba Auctions,12,15216.515625,25829.240234375,20522.8779296875,0.5613792689381002,0.9529119778365818,0.7065285896879469
66719d0c111861c9d5829010,Hyundai,Elantra,2013,140756.0,American Specs,Automatic Transmission,Sedan,1.8L,4,Petrol,Beige,Silver,,,Front End,Minor Dent/Scratches,2024-06-21,8500,13500,5000,58.82,1,Marhaba Auctions,11,15461.4189453125,18930.109375,17195.76416015625,0.7131496037645054,0.873141077655932,0.7850770616685018
66719d8d111861c9d5829d3b,Lexus,Es 350,2007,182239.0,American Specs,Automatic Transmission,Sedan,3.5L,6,Petrol,Beige,White,,,Side,Minor Dent/Scratches,2024-06-21,9500,14500,5000,52.63,1,Marhaba Auctions,17,,,,,,
66719de0111861c9d582a277,Lexus,Gs 350,2007,228407.0,American Specs,Automatic Transmission,Sedan,3.5L,6,Petrol,Beige,White,,,Front End,Minor Dent/Scratches,2024-06-21,8500,9000,500,5.88,1,Marhaba Auctions,17,,,,,,
6671a1b8111861c9d582fde2,Lexus,Rx 350,2007,242774.0,American Specs,Automatic Transmission,Suv,3.5L,6,Petrol,Beige,White,,,Left Side,Minor Dent/Scratches,2024-06-21,10500,12500,2000,19.05,1,Marhaba Auctions,17,,,,,,
6671a2a0111861c9d58311a0,Nissan,Sentra,2015,98789.0,American Specs,Automatic Transmission,Sedan,1.8L,4,Petrol,Black,White,,,Front End,Minor Dent/Scratches,2024-06-21,8500,12000,3500,41.18,1,Marhaba Auctions,9,11229.0966796875,15749.7421875,13489.41943359375,0.7619172337642431,1.0686523005636777,0.8895860981322493
6673d74ca5674653470cb828,Toyota,Corolla,2011,282233.0,American Specs,Automatic Transmission,Sedan,1.8L,4,Petrol,Beige,Silver,,,Rear,Minor Dent/Scratches,2024-06-21,12500,13000,500,4.0,1,Marhaba Auctions,13,12649.7978515625,19480.14453125,16064.97119140625,0.6673461780093793,1.0276844067033248,0.8092140250431438
6673d862372da3db39337f57,Kia,Optima,2013,167207.0,American Specs,Automatic Transmission,Sedan,2.4L,4,Petrol,Beige,Gray,,,Front End,Minor Dent/Scratches,2024-06-21,8500,11500,3000,35.29,1,Marhaba Auctions,11,18918.68359375,27614.20703125,23266.4453125,0.4164522988831751,0.6078647038528174,0.4942740433933659
66421980ab8d16844af5025e,Kia,Forte,2020,103496.0,American Specs,Automatic Transmission,Sedan,2.0L,4,Petrol,Black,Red,,,Front End,Minor Dent/Scratches,2024-06-21,18500,19000,500,2.7,9,Marhaba Auctions,4,34037.1484375,34037.1484375,34037.1484375,0.558213624589861,0.558213624589861,0.558213624589861
6654420b1372a3750c11d1a0,Hyundai,Kona,2019,119490.0,Canadian Specs,Automatic Transmission,Suv,1.6L,4,Petrol,Black,Green,,,Front End,Minor Dent/Scratches,2024-06-21,18500,22000,3500,18.92,6,Marhaba Auctions,5,29058.49609375,31946.681640625,30502.5888671875,0.6886474234627141,0.7570935511948891,0.7212502550452701
66555c48eac1e62e22329c76,Hyundai,Kona,2018,117497.0,American Specs,Automatic Transmission,Suv,1.6L,4,Petrol,Black,Gray,,,Front End,Minor Dent/Scratches,2024-06-21,19500,25500,6000,30.77,4,Marhaba Auctions,6,23755.03125,26262.92578125,25008.978515625,0.9709504650165566,1.0734568071763744,1.019633808076896
66555c56eac1e62e22329ccd,Nissan,Kicks,2019,29131.0,American Specs,Automatic Transmission,Suv,1.6L,4,Petrol,Black,Blue & White,,,Front End,Minor Dent/Scratches,2024-06-21,18500,21000,2500,13.51,5,Marhaba Auctions,5,23242.650390625,31240.26171875,27241.4560546875,0.6722094772783569,0.9035114174616858,0.7708839042172447
6655e6a76c3905b498174bb9,Volkswagen,Jetta,2021,104418.0,American Specs,Automatic Transmission,Sedan,1.4L,4,Petrol,Beige,Red,,,Front End,Minor Dent/Scratches,2024-06-21,21500,24000,2500,11.63,6,Marhaba Auctions,3,53628.7265625,61780.7109375,57704.71875,0.3884707643503718,0.4475213479482851,0.4159105272478258
665adc9671758caa76dcceff,Kia,Forte,2021,48731.0,American Specs,Automatic Transmission,Sedan,2.0L,4,Petrol,Black,Black,,,Rear End,Minor Dent/Scratches,2024-06-21,23500,26500,3000,12.77,5,Marhaba Auctions,3,40401.6796875,40401.6796875,40401.6796875,0.6559133235294402,0.6559133235294402,0.6559133235294402
665cbacf370aa89f5b72c121,Lexus,Rx 350,2015,122338.0,American Specs,Automatic Transmission,Suv,3.5L,6,Petrol,Beige,Beige,,,Front End,Minor Dent/Scratches,2024-06-21,31500,37000,5500,17.46,4,Marhaba Auctions,9,,,,,,
665df3540c1abf81527c9a51,Hyundai,Tucson,2017,130952.0,American Specs,Automatic Transmission,Suv,2.0L,4,Petrol,Beige,White,,,Minor Dent/Scratches,Minor Scratches,2024-06-21,18500,23000,4500,24.32,3,Marhaba Auctions,7,36117.31640625,40775.91796875,38446.6171875,0.5640584233474971,0.6368136475394366,0.5982320860072418
6665764782b099842419bf00,Nissan,Kicks,2021,46314.0,American Specs,Automatic Transmission,Suv,1.6L,4,Petrol,Black,Black,,,Right Front,Minor Dent/Scratches,2024-06-21,26500,28500,2000,7.55,4,Marhaba Auctions,3,41373.6875,47919.42578125,44646.556640625,0.594748362179906,0.6888436038001206,0.6383471009736762
6667f339618a474b71dfded5,Hyundai,Elantra,2018,96414.0,American Specs,Automatic Transmission,Sedan,2.0L,4,Petrol,Beige,Black,,,Front End,Minor Dent/Scratches,2024-06-21,12500,14500,2000,16.0,3,Marhaba Auctions,6,19272.8203125,25170.1875,22221.50390625,0.5760783466551451,0.7523548585463418,0.6525210922345244
6669691bec1b3def7d8cab2d,Kia,Sportage,2021,57991.0,American Specs,Automatic Transmission,Suv,2.4L,4,Petrol,Black,White,,,Front End,Side,2024-06-21,31500,36000,4500,14.29,3,Marhaba Auctions,3,51815.61328125,59894.1953125,55854.904296875,0.6010599159429186,0.6947712807063688,0.6445271091801718
66715f203759dc0736185300,Nissan,Altima,2015,131421.0,American Specs,Automatic Transmission,Sedan,2.5L,4,Petrol,Beige,White,,,Side,Minor Dent/Scratches,2024-06-21,8500,9000,500,5.88,1,Marhaba Auctions,9,19861.609375,22549.423828125,21205.5166015625,0.3991232799826423,0.4531354851499792,0.42441786112095226
66719889111861c9d5821dc1,Nissan,Altima,2015,113781.0,American Specs,Automatic Transmission,Sedan,2.5L,4,Petrol,Black,Black,,,Minor Dent/Scratches,Minor Scratches,2024-06-21,8500,11000,2500,29.41,1,Marhaba Auctions,9,19203.578125,22580.693359375,20892.1357421875,0.48714181734517226,0.5728099174226158,0.5265139062727653
66719c86111861c9d582820a,Mercedes Benz,E 350,2012,243765.0,American Specs,Automatic Transmission,Sedan,3.5L,6,Petrol,Black,White,,,Minor Dent/Scratches,Minor Scratches,2024-06-21,11500,15000,3500,30.43,1,Marhaba Auctions,12,,,,,,
66719cb6111861c9d582861f,Hyundai,Elantra,2011,144754.0,American Specs,Automatic Transmission,Sedan,1.8L,4,Petrol,Beige,White,,,Minor Dent/Scratches,Minor Scratches,2024-06-21,8500,11000,2500,29.41,1,Marhaba Auctions,13,12727.93359375,16662.025390625,14694.9794921875,0.6601838457279764,0.8642408383872702,0.7485549745644821
66719e15111861c9d582a4e5,Toyota,Highlander,2022,38760.0,American Specs,Automatic Transmission,Suv,2.5L,4,Hybrid,Tan,White,,,All Over,Minor Dent/Scratches,2024-06-21,99000,139000,40000,40.4,1,Marhaba Auctions,2,110635.4921875,126847.8359375,118741.6640625,1.0958011145612887,1.2563780144298462,1.1706084894248827
66719f91111861c9d582c3aa,Volkswagen,Jetta,2019,90096.0,American Specs,Automatic Transmission,Sedan,1.4L,4,Petrol,Beige & Black,Orange,,,Front End,Minor Dent/Scratches,2024-06-21,19500,21500,2000,10.26,1,Marhaba Auctions,5,30055.244140625,37148.80859375,33602.0263671875,0.578753419392761,0.7153493712912128,0.6398423644174872
