_id,abs,accidentHistory,airBags,algoliaSync,alloyWheels,appleCarPlayAndroid,attribute1,attribute2,attribute3,attribute4,attribute5,availableStatus,bhp,bluetooth,bodyColorDesc,bodyType,brand,buyNowEnabled,cd,createdAt,creationDate,cruiseControl,currentOrganizationId,currentOrganizationName,deleted,deletedAt,description,differentialLock,dvd,engineSize,engineType,exterior_color_description,fogLamps,fuelType,grade_description,imageResponse,imageUrlName,inspectReportUrl,installmentAmount,interior_color_description,inventoryItemId,itemCode,keylessEntry,kilometers,lastUpdateDate,lcvflag,leatherSeats,make_description,managersChoice,memorySeats,mileage,model,modelDesc,modelYear,modelYearNew,mp3Player,navigation,newOfferPrice,noOfDoors,noOfImages,noOfSeats,offerExpiryDate,openFlag,parkingSensors,powerOptions,rating,rearCamera,rearSpoiler,regExpDate,remoteEngineStart,reservationFlag,reservationId,reservedFlag,roofRails,saleType,sellerName,serialNumber,serviceHistory,serviceReportUrl,specialOffer_Flag,specs,stockType,subModelDesc,sunRoof,thumbnailImage,thumbnailUrlName,transmission,trim,trimColor,trimColorDesc,trimType,updatedAt,usbAux,variant,vehType,vehicleGender,vehicleLocation,vhlPrice,vin_last_5_digits,warExpDate,warrantyType,webBodyColorDesc,webBodyType,webBrand,webDescription,webModelDesc,webTrimColorDesc,xenonLights,hasOffer,offerPercentage,offerPrice,tagline,objectID,_highlightResult,driveType
46642864,Y,nan,nan,Updated,Y,nan,Nissan.XTERRA.XTR8.2023.2500 CC.A/T.WHITE.BURGUNDY.11129.NIC WARRANTY.07-MAY-2026.RETAIL,Used Car Dept. - Shj MBZ,1,nan,Y,Reserved,nan,Y,WHITE,SUV,Nissan,nan,nan,2024-06-21T00:00:16.509Z,2024-06-21 00:00:00.0,Y,2505,nan,False,nan,Nissan Xterra,nan,nan,  2.5 L,PETROL,BURGUNDY,Y,PETROL,nan,nan,nan,nan,2040,WHITE,46642864,UNMNTAD3N87P6002594-1,Y,nan,2024-07-05 01:30:22.0,nan,Y,Nissan,N,nan,11129,XTERRA,X-Terra,2023,2023,Y,Y,nan,5,nan,7,nan,nan,Y,Y,nan,Y,nan,nan,nan,nan,nan,Y,Y,RETAIL,nan,MNTAD3N87P6002594,nan,nan,nan,GCC,nan,nan,Y,nan,nan,A/T,nan,nan,BURGUNDY,FABRIC,2024-07-05T20:00:25.790Z,nan,4WD,nan,SUV,Used Car Dept. - Shj MBZ,124900,2594,07-MAY-2026,YES,WHITE,SUV,NISSAN,Nissan Xterra,XTERRA,BURGUNDY,nan,nan,nan,,nan,46642864,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '2040', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '11129', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'X-Terra', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'MNTAD3N87P6002594', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BURGUNDY', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '124900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '02594', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46587688,Y,nan,Y,Updated,Y,nan,Nissan.PATROL.PL5.2023.5600 CC.A/T.GREY.TAN.13178.NIC WARRANTY.RETAIL,Used Car Dept. - Szr,1,nan,Y,Reserved,nan,Y,GREY,SUV,Nissan,nan,Y,2024-03-22T00:00:27.813Z,2024-03-22 00:00:00.0,Y,1033,NSC,False,nan,Nissan Patrol Y62,Y,Y,  5.6 L,PETROL,TAN,Y,PETROL,nan,nan,nan,nan,4245,GREY,46587688,UNJN8AY2NY7P9476795-1,Y,nan,2024-07-05 01:30:20.0,nan,Y,Nissan,N,Y,13178,PATROL,Patrol,2023,2023,nan,Y,nan,5,nan,7,nan,nan,Y,Y,nan,Y,nan,nan,Y,nan,nan,Y,Y,RETAIL,nan,JN8AY2NY7P9476795,Y,nan,nan,GCC,nan,nan,Y,nan,nan,A/T,nan,nan,TAN,FABRIC,2024-07-05T20:00:20.798Z,Y,4WD,nan,SUV,Used Car Dept. - Szr,259900,76795,nan,YES,GREY,SUV,NISSAN,Nissan Patrol,PATROL,TAN,Y,nan,nan,,nan,46587688,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'GREY', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '4245', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '13178', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Patrol', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN8AY2NY7P9476795', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'TAN', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '259900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '76795', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46626553,Y,nan,nan,Updated,nan,nan,Infiniti.QX60.QX6A.2023.3500 CC.A/T.BLUE.SADDLE BROWN.12686.NIC WARRANTY.28-MAR-2026.RETAIL,Used Car Dept. - Awir,1,nan,Y,Reserved,nan,Y,BLUE,SUV,Infiniti,nan,nan,2024-05-09T00:00:21.303Z,2024-05-09 00:00:00.0,nan,687,AWRNEW,False,nan,Infiniti ,nan,nan,  3.5 L,PETROL,SADDLE BROWN,nan,PETROL,nan,nan,https://ik.imagekit.io/ct2r6oxbcn/5N1DL1M23PC357705,nan,3347,BLUE,46626553,UI5N1DL1M23PC357705-1,Y,nan,2024-07-06 01:30:14.0,nan,nan,Infiniti,N,nan,12686,QX60,Qx60,2023,2023,nan,Y,nan,5,18.0,7,nan,N,Y,Y,nan,nan,Y,nan,nan,nan,nan,Y,Y,RETAIL,nan,5N1DL1M23PC357705,nan,nan,nan,UAE,nan,nan,nan,nan,https://ik.imagekit.io/ct2r6oxbcn/5N1DL1M23PC357705_0.jpg,A/T,nan,nan,SADDLE BROWN,FABRIC,2024-07-06T04:00:22.400Z,nan,AWD,nan,SUV,Used Car Dept. - Awir,204900,57705,28-MAR-2026,YES,BLUE,SUV,INFINITI,Infiniti Qx60,QX60,SADDLE BROWN,nan,nan,nan,,nan,46626553,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLUE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '3347', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '12686', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Qx60', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': '5N1DL1M23PC357705', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'SADDLE BROWN', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '204900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '57705', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46622550,Y,nan,Y,Updated,Y,nan,Nissan.PATROL.PL8.2021.5600 CC.A/T.WHITE.BROWN.98500.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Szr,1,nan,Y,Reserved,nan,Y,WHITE,SUV,Nissan,nan,nan,2024-05-14T00:00:19.398Z,2024-05-14 00:00:00.0,Y,1033,NSC,False,nan,Nissan Patrol Y62,Y,nan,  5.6 L,PETROL,BROWN,Y,PETROL,nan,nan,nan,nan,3755,WHITE,46622550,UNJN8AY2NY5M9424240-1,Y,nan,2024-07-06 01:30:19.0,nan,Y,Nissan,N,Y,98500,PATROL,Patrol,2021,2021,nan,Y,nan,5,nan,8,nan,nan,Y,Y,nan,Y,Y,nan,nan,nan,nan,Y,Y,RETAIL,nan,JN8AY2NY5M9424240,nan,nan,nan,UAE,nan,nan,Y,nan,nan,A/T,nan,nan,BROWN,FABRIC,2024-07-06T12:00:22.961Z,nan,4WD,nan,SUV,Used Car Dept. - Szr,229900,24240,nan,YES,WHITE,SUV,NISSAN,Nissan Patrol,PATROL,BROWN,Y,nan,nan,,nan,46622550,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '3755', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '98500', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Patrol', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN8AY2NY5M9424240', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BROWN', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '229900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '24240', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46532338,Y,nan,nan,Updated,Y,nan,Renault.KOLEOS.K24.2021.2500 CC.A/T.BLUE.BEIGE.33895.EXTENDED WARRANTY..RETAIL,NXT Pre Owned Cars SZR,1,nan,Y,Reserved,nan,nan,BLUE,SUV,Renault,nan,N,2024-01-13T00:00:16.927Z,2024-01-13 00:00:00.0,Y,7423,nan,False,nan,Renault Koleos,N,N,  2.5 L,PETROL,BEIGE,Y,PETROL,nan,nan,https://ik.imagekit.io/ct2r6oxbcn/VF1HGRND8MC350672,nan,1207,BLUE,46532338,URVF1HGRND8MC350672-2,Y,nan,2024-07-06 01:30:22.0,nan,N,Renault,N,N,33895,KOLEOS,Koleos,2021,2021,nan,N,nan,4,16.0,5,nan,N,Y,Y,nan,Y,nan,nan,nan,nan,nan,Y,Y,RETAIL,nan,VF1HGRND8MC350672,N,nan,nan,UAE,nan,nan,N,nan,https://ik.imagekit.io/ct2r6oxbcn/VF1HGRND8MC350672_0.jpg,A/T,nan,nan,BEIGE,FABRIC,2024-07-06T12:00:16.765Z,nan,4WD,nan,SUV,NXT Pre Owned Cars SZR,73900,50672,nan,YES,BLUE,SUV,RENAULT,Renault Koleos,KOLEOS,BEIGE,N,True,6.7658998646820026,68900.0,SPECIAL OFFER,46532338,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLUE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Renault', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1207', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '33895', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Koleos', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'VF1HGRND8MC350672', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '73900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '50672', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46625588,Y,nan,nan,Updated,nan,nan,Nissan.ALTIMA.AX2.2021.2500 CC.CVT.SILVER.BEIGE.53102.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Szr,1,nan,Y,Reserved,nan,nan,SILVER,Saloon,Nissan,nan,nan,2024-05-04T00:00:20.448Z,2024-05-04 00:00:00.0,nan,1033,NSC,False,nan,Nissan ,nan,nan,  2.5 L,PETROL,BEIGE,nan,PETROL,nan,nan,https://ik.imagekit.io/ct2r6oxbcn/1N4BL4A95MN392878,nan,1272,SILVER,46625588,UN1N4BL4A95MN392878-1,Y,nan,2024-07-06 01:30:17.0,nan,nan,Nissan,N,nan,53102,ALTIMA,Altima,2021,2021,nan,nan,nan,4,18.0,5,nan,N,nan,Y,nan,nan,nan,nan,nan,nan,nan,Y,nan,RETAIL,nan,1N4BL4A95MN392878,nan,nan,nan,GCC,nan,nan,nan,nan,https://ik.imagekit.io/ct2r6oxbcn/1N4BL4A95MN392878_0.jpg,CVT,nan,nan,BEIGE,FABRIC,2024-07-07T00:00:27.095Z,nan,2WD,nan,Coupe,Used Car Dept. - Szr,77900,92878,nan,YES,SILVER,SALOON,NISSAN,Nissan Altima,ALTIMA,BEIGE,nan,nan,nan,,nan,46625588,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'SILVER', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'Saloon', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1272', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '53102', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Altima', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': '1N4BL4A95MN392878', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '77900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '92878', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46642882,Y,nan,Y,Updated,Y,Y,Kia.SELTOS.GT.2023.1600 CC.A/T.WHITE.BLACK.56707.EXTENDED WARRANTY.15-JUN-2025.RETAIL,Used Car Dept. - Szr,1,nan,Y,Reserved,nan,Y,WHITE,SUV,Kia,nan,nan,2024-06-27T00:00:18.929Z,2024-06-27 00:00:00.0,Y,1033,NSC,False,nan,Kia ,nan,nan,  1.6 L,PETROL,BLACK,nan,PETROL,nan,nan,https://ik.imagekit.io/ct2r6oxbcn/MZBEP8145PN361456,nan,1191,WHITE,46642882,UKMZBEP8145PN361456-1,Y,nan,2024-07-08 01:30:30.0,nan,nan,Kia,N,nan,56707,SELTOS,Seltos,2023,2023,Y,nan,nan,5,16.0,5,nan,nan,nan,Y,nan,nan,nan,nan,nan,nan,nan,Y,Y,RETAIL,nan,MZBEP8145PN361456,nan,nan,nan,UAE,nan,nan,nan,nan,https://ik.imagekit.io/ct2r6oxbcn/MZBEP8145PN361456_0.jpg,A/T,nan,nan,BLACK,FABRIC,2024-07-08T12:00:23.934Z,Y,2WD,nan,SUV,Used Car Dept. - Szr,72900,61456,nan,YES,WHITE,SUV,KIA,Kia Seltos,SELTOS,BLACK,nan,nan,nan,,nan,46642882,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Kia', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1191', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '56707', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Seltos', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'MZBEP8145PN361456', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '72900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '61456', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46597599,Y,N,N,Updated,Y,N,Mitsubishi.ATTRAGE.HIGH LINE.2022.1200 CC.A/T.WHITE.BEIGE.68514.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Szr,1,nan,Y,Reserved,nan,N,WHITE,Saloon,Mitsubishi,nan,N,2024-04-13T00:00:23.254Z,2024-04-13 00:00:00.0,Y,1033,NSC,False,nan,Mitsubishi Attrage,N,N,  1.2 L,PETROL,BEIGE,N,PETROL,nan,nan,https://ik.imagekit.io/ct2r6oxbcn/MMDAFT6J7NH001872,nan,652,WHITE,46597599,UMMMDAFT6J7NH001872-1,Y,nan,2024-07-08 01:30:30.0,nan,N,Mitsubishi,N,N,68514,ATTRAGE,Attrage,2022,2022,Y,N,nan,5,16.0,5,nan,nan,Y,Y,nan,N,Y,nan,N,nan,nan,Y,N,RETAIL,nan,MMDAFT6J7NH001872,N,nan,nan,UAE,nan,nan,N,nan,https://ik.imagekit.io/ct2r6oxbcn/MMDAFT6J7NH001872_0.jpg,A/T,nan,nan,BEIGE,FABRIC,2024-07-08T12:00:19.987Z,N,2WD,nan,Sedan,Used Car Dept. - Szr,39899,1872,nan,YES,WHITE,SALOON,MITSUBISHI,Mitsubishi Attrage,ATTRAGE,BEIGE,N,True,12.531328320802006,34900.0,SPECIAL OFFER,46597599,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'Saloon', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Mitsubishi', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '652', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '68514', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Attrage', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'MMDAFT6J7NH001872', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '39899', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '01872', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46642872,Y,nan,nan,Updated,Y,nan,Nissan.PATROL.P6S4.2023.4000 CC.A/T.GREY.GT-R TAN.3163.NIC WARRANTY.27-SEP-2026.RETAIL,Used Car Dept. - Deira,1,nan,Y,Reserved,nan,Y,GREY,SUV,Nissan,nan,nan,2024-06-21T00:00:16.485Z,2024-06-21 00:00:00.0,Y,5925,nan,False,nan,Nissan Patrol Y62,nan,nan,  4.0 L,PETROL,GT-R TAN,Y,PETROL,nan,nan,nan,nan,4000,GREY,46642872,UNJN8BY2NY7P9408999-1,Y,nan,2024-07-08 01:30:33.0,nan,Y,Nissan,N,nan,3163,PATROL,Patrol,2023,2023,nan,Y,nan,5,nan,8,nan,nan,Y,Y,nan,Y,nan,nan,nan,nan,nan,Y,nan,RETAIL,nan,JN8BY2NY7P9408999,nan,nan,nan,GCC,nan,nan,Y,nan,nan,A/T,nan,nan,GT-R TAN,FABRIC,2024-07-08T12:00:23.556Z,nan,4WD,nan,SUV,Used Car Dept. - Deira,244900,8999,27-SEP-2026,YES,GREY,SUV,NISSAN,Nissan Patrol,PATROL,GT-R TAN,nan,nan,nan,,nan,46642872,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'GREY', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '4000', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '3163', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Patrol', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN8BY2NY7P9408999', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'GT-R TAN', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '244900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '08999', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46626572,Y,N,N,Updated,N,N,Nissan.ALTIMA.AX2.2021.2500 CC.CVT.BLUE.BEIGE.52519.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Szr,1,nan,Y,Reserved,nan,N,BLUE,Saloon,Nissan,nan,N,2024-05-15T00:00:22.002Z,2024-05-15 00:00:00.0,N,1033,NSC,False,nan,Nissan ,N,N,  2.5 L,PETROL,BEIGE,N,PETROL,nan,nan,https://ik.imagekit.io/ct2r6oxbcn/1N4BL4A98MN402030,nan,1272,BLUE,46626572,UN1N4BL4A98MN402030-1,Y,nan,2024-07-08 01:30:31.0,nan,N,Nissan,N,N,52519,ALTIMA,Altima,2021,2021,N,N,nan,4,18.0,5,nan,N,N,Y,nan,N,N,nan,N,nan,nan,Y,N,RETAIL,nan,1N4BL4A98MN402030,N,nan,nan,GCC,nan,nan,N,nan,https://ik.imagekit.io/ct2r6oxbcn/1N4BL4A98MN402030_0.jpg,CVT,nan,nan,BEIGE,FABRIC,2024-07-08T20:00:23.564Z,N,2WD,nan,Coupe,Used Car Dept. - Szr,77900,2030,nan,YES,BLUE,SALOON,NISSAN,Nissan Altima,ALTIMA,BEIGE,N,nan,nan,,nan,46626572,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLUE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'Saloon', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1272', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '52519', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Altima', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': '1N4BL4A98MN402030', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '77900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '02030', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
